RouteInfo start
116.108534 40.037896
116.108191 40.037527
116.107696 40.036837
116.107522 40.036577
116.107284 40.036173
116.107232 40.036056
116.107032 40.035679
116.106950 40.035505
116.106707 40.034833
116.106568 40.034329
116.106460 40.033778
116.106430 40.033514
116.106391 40.033279
116.106330 40.032320
116.106318 40.032177
116.106318 40.032177
116.106279 40.031861
116.106105 40.030151
116.106018 40.029534
116.105914 40.028462
116.105806 40.027508
116.105762 40.027013
116.105698 40.026089
116.105698 40.025668
116.105723 40.025399
116.105762 40.025074
116.105814 40.024718
116.105827 40.024661
116.105827 40.024661
116.105914 40.024275
116.106200 40.023368
116.106447 40.022782
116.106638 40.022344
116.106859 40.021806
116.107050 40.021381
116.107050 40.021381
116.107606 40.020101
116.107857 40.019471
116.108252 40.018564
116.108504 40.017944
116.108504 40.017944
116.108872 40.017046
116.109888 40.014711
116.110335 40.013617
116.110613 40.012806
116.110734 40.012207
116.110795 40.011825
116.110825 40.011460
116.110825 40.010883
116.110778 40.010484
116.110665 40.009894
116.110526 40.009421
116.110444 40.009186
116.110183 40.008531
116.109984 40.008123
116.109728 40.007637
116.109511 40.007260
116.109199 40.006735
116.108591 40.005919
116.108279 40.005533
116.108279 40.005533
116.107901 40.005099
116.107545 40.004721
116.106994 40.004196
116.106994 40.004196
116.106330 40.003589
116.106187 40.003481
116.105884 40.003229
116.105363 40.002838
116.104816 40.002444
116.104061 40.001932
116.103710 40.001702
116.103250 40.001363
116.103250 40.001363
116.099665 39.999007
116.099665 39.999007
116.098606 39.998317
116.095707 39.996346
116.095051 39.995826
116.094500 39.995283
116.094500 39.995283
116.094088 39.994875
116.093958 39.994715
116.093754 39.994402
116.093741 39.994384
116.093359 39.993720
116.093268 39.993524
116.093181 39.993277
116.093056 39.992796
116.092956 39.992218
116.092908 39.991849
116.092896 39.991476
116.092896 39.991208
116.092908 39.991038
116.092939 39.990813
116.092939 39.990813
116.092991 39.990518
116.093047 39.990275
116.093090 39.990110
116.093181 39.989828
116.093320 39.989477
116.094036 39.988023
116.094505 39.987020
116.094505 39.987020
116.094700 39.986526
116.094731 39.986448
116.094787 39.986283
116.094822 39.986140
116.094822 39.986140
116.095012 39.985398
116.095151 39.983145
116.095195 39.982651
116.095251 39.982312
116.095333 39.981870
116.095364 39.981731
116.095416 39.981531
116.095606 39.980941
116.095736 39.980611
116.096109 39.979778
116.096769 39.978263
116.096769 39.978263
116.097094 39.977508
116.097485 39.976280
116.097637 39.975708
116.098513 39.972196
116.099086 39.969966
116.099247 39.969401
116.099398 39.968924
116.099541 39.968555
116.099741 39.968113
116.099858 39.967883
116.100009 39.967618
116.100235 39.967254
116.100413 39.966989
116.100686 39.966638
116.100916 39.966356
116.101207 39.966043
116.101398 39.965848
116.101862 39.965405
116.102304 39.965011
116.102760 39.964629
116.103949 39.963652
116.104943 39.962823
116.105585 39.962298
116.106093 39.961860
116.106813 39.961174
116.107416 39.960467
116.107642 39.960155
116.108084 39.959456
116.108831 39.958124
116.110007 39.955932
116.110376 39.955277
116.110809 39.954613
116.111065 39.954262
116.111464 39.953784
116.111890 39.953320
116.112232 39.952986
116.113508 39.951819
116.113851 39.951467
116.114285 39.950946
116.114524 39.950630
116.114966 39.949927
116.115161 39.949545
116.115322 39.949206
116.115513 39.948673
116.115573 39.948460
116.115573 39.948460
116.115591 39.948413
116.115760 39.947679
116.115855 39.947168
116.115916 39.946777
116.116484 39.942463
116.116484 39.942463
116.116558 39.941812
116.116957 39.939303
116.117108 39.938557
116.117108 39.938557
116.117291 39.937902
116.117395 39.937594
116.117616 39.937051
116.117616 39.937051
116.118067 39.936066
116.118288 39.935667
116.118440 39.935402
116.118527 39.935276
116.118527 39.935276
116.118843 39.934778
116.119095 39.934418
116.119477 39.933897
116.119998 39.933224
116.120009 39.933212
116.120117 39.932882
116.120117 39.932882
116.120269 39.932539
116.120381 39.932205
116.120429 39.931819
116.120420 39.931511
116.120351 39.931090
116.120329 39.930916
116.120333 39.930786
116.120368 39.930687
116.120429 39.930578
116.120494 39.930500
116.120619 39.930401
116.120741 39.930336
116.120875 39.930292
116.121027 39.930275
116.121144 39.930275
116.121274 39.930288
116.121465 39.930335
116.121586 39.930400
116.121708 39.930500
116.121777 39.930569
116.121868 39.930726
116.121942 39.930956
116.121998 39.931194
116.122033 39.931394
116.122080 39.931797
116.122098 39.932110
116.122080 39.932457
116.122028 39.932834
116.121911 39.933451
116.121907 39.933681
116.121907 39.933681
116.121881 39.933811
116.121881 39.933811
116.121860 39.933915
116.121782 39.934127
116.121730 39.934244
116.121600 39.934470
116.121601 39.934470
116.121502 39.934631
116.121458 39.934691
116.121419 39.934735
116.121298 39.934852
116.121298 39.934852
116.121189 39.934948
116.120916 39.935234
116.120916 39.935234
116.120794 39.935304
116.120686 39.935386
116.120421 39.935672
116.120200 39.935889
116.119736 39.936297
116.119489 39.936488
116.118981 39.936865
116.118156 39.937377
116.118070 39.937438
116.118005 39.937507
116.117944 39.937585
116.117905 39.937668
116.117879 39.937759
116.117879 39.937850
116.117905 39.937936
116.117944 39.938028
116.118005 39.938101
116.118078 39.938175
116.118165 39.938231
116.118269 39.938274
116.118408 39.938309
116.118408 39.938309
116.118603 39.938318
116.118712 39.938305
116.118824 39.938283
116.118981 39.938205
116.119102 39.938106
116.119202 39.937945
116.119223 39.937850
116.119206 39.937724
116.119163 39.937589
116.119063 39.937464
116.118985 39.937416
116.118942 39.937373
116.118729 39.937273
116.118230 39.937104
116.118230 39.937104
116.116308 39.936766
116.116308 39.936766
116.116256 39.936757
116.116256 39.936757
116.115705 39.936679
116.115705 39.936679
116.115471 39.936649
116.115471 39.936649
116.115341 39.936627
116.115341 39.936627
116.114968 39.936579
116.114968 39.936579
116.114195 39.936467
116.114195 39.936467
116.113822 39.936432
116.113822 39.936432
116.112846 39.936328
116.112843 39.936328
