RouteInfo start
116.113040 39.915830
116.113040 39.915830
116.112520 39.915880
116.112520 39.915880
116.112540 39.915680
116.112510 39.915500
116.112490 39.915320
116.112410 39.915050
116.112390 39.914890
116.112390 39.914670
116.112350 39.914460
116.112280 39.914300
116.112210 39.914270
116.112160 39.914210
116.112070 39.913950
116.111980 39.913770
116.111950 39.913730
116.111890 39.913720
116.111860 39.913740
RouteInfo end
RouteInfo start
116.1105650 39.7052309
116.1106570 40.0674551
116.110200 39.706200
116.109770 39.706110
116.109330 39.706040
116.109120 39.706020
116.109000 39.706020
116.108280 39.706080
116.108280 39.706080
116.108030 39.706130
116.107010 39.706380
116.106800 39.706460
116.106690 39.706560
116.106590 39.706690
116.106550 39.706820
116.106500 39.707010
116.106360 39.708190
116.106360 39.709220
116.106160 39.709510
116.105880 39.709820
116.104970 39.710720
116.104430 39.711280
116.104300 39.711500
116.104240 39.711700
116.104230 39.712390
116.104120 39.714410
116.104050 39.714990
116.104010 39.715750
116.104000 39.716240
116.104010 39.716480
116.104350 39.717110
116.104750 39.717760
116.104920 39.718120
116.104980 39.718920
116.105000 39.720060
116.105000 39.721290
116.105000 39.721290
116.106880 39.721610
116.107670 39.721680
116.107840 39.721650
116.108030 39.721610
116.108470 39.721450
116.108470 39.721450
116.108870 39.721070
116.109140 39.720760
116.109510 39.720200
116.109650 39.719820
116.109760 39.719130
116.109760 39.719130
116.108720 39.712350
116.108510 39.711100
116.108430 39.710530
116.108260 39.709710
116.107860 39.708100
116.107320 39.706290
116.107020 39.705370
116.106520 39.704140
116.106520 39.704140
116.106260 39.703760
116.105690 39.703170
116.105200 39.702870
116.105060 39.702790
116.104740 39.702660
116.104430 39.702550
116.104010 39.702460
116.103690 39.702410
116.103390 39.702390
116.103050 39.702390
116.102600 39.702420
116.102400 39.702460
116.102100 39.702530
116.101640 39.702680
116.100530 39.703220
116.100130 39.703580
116.099890 39.703810
116.099400 39.704320
116.098880 39.704900
116.098190 39.705790
116.097860 39.706280
116.097470 39.706940
116.097130 39.707610
116.096790 39.708420
116.096610 39.708920
116.096350 39.709870
116.096260 39.710270
116.096180 39.710760
116.096080 39.711610
116.096020 39.712240
116.095990 39.712860
116.095990 39.713470
116.095810 39.720760
116.095790 39.722770
116.095750 39.723120
116.095810 39.725360
116.095860 39.726240
116.095990 39.727530
116.096240 39.729100
116.096450 39.730370
116.096640 39.731260
116.096660 39.731370
116.096720 39.731710
116.096960 39.732650
116.097450 39.734480
116.097670 39.735130
116.097670 39.735130
116.098070 39.736380
116.098470 39.737810
116.098780 39.739220
116.099080 39.741180
116.099350 39.743370
116.099700 39.745630
116.099810 39.746570
116.101490 39.758420
116.101690 39.759930
116.101690 39.759930
116.101890 39.761210
116.102010 39.762150
116.102020 39.762340
116.102020 39.762340
116.102170 39.763860
116.102190 39.764800
116.102190 39.765760
116.102150 39.767540
116.102120 39.769330
116.102150 39.769870
116.102200 39.770460
116.102250 39.770760
116.102400 39.771490
116.102610 39.772190
116.102930 39.773010
116.103210 39.773550
116.103580 39.774200
116.103960 39.774730
116.104310 39.775190
116.104730 39.775650
116.105200 39.776140
116.105710 39.776600
116.106290 39.777050
116.106820 39.777430
116.107080 39.777620
116.107530 39.777900
116.108430 39.778410
116.110660 39.779660
116.111440 39.780130
116.112210 39.780630
116.112910 39.781170
116.113570 39.781730
116.114170 39.782290
116.114680 39.782820
116.115150 39.783350
116.115620 39.783940
116.115900 39.784340
116.116240 39.784870
116.116730 39.785790
116.117220 39.786850
116.117610 39.787830
116.117970 39.788840
116.118310 39.789940
116.118690 39.791540
116.118870 39.792490
116.119070 39.794010
116.119150 39.795060
116.119190 39.795970
116.119210 39.797880
116.119150 39.801270
116.119150 39.802200
116.119230 39.803960
116.119320 39.805010
116.119450 39.805990
116.119600 39.807010
116.119820 39.808020
116.120040 39.809050
116.120760 39.811900
116.120990 39.812940
116.121130 39.813920
116.121170 39.814900
116.121170 39.815860
116.121070 39.816880
116.120890 39.817880
116.120660 39.818820
116.120390 39.819730
116.120020 39.820620
116.119570 39.821620
116.119100 39.822490
116.118000 39.824290
116.117640 39.824850
116.117080 39.825850
116.116570 39.826830
116.116160 39.827820
116.115850 39.828810
116.115600 39.829780
116.115460 39.830780
116.115440 39.831360
116.115410 39.832870
116.115420 39.833240
116.115490 39.833960
116.115780 39.835390
116.116040 39.836260
116.116380 39.837170
116.116850 39.838220
116.117420 39.839150
116.117800 39.839730
116.118220 39.840330
116.118960 39.841240
116.119910 39.842280
116.124040 39.846480
116.124990 39.847490
116.125660 39.848130
116.131070 39.853690
116.132040 39.854620
116.133150 39.855550
116.135310 39.857210
116.135890 39.857750
116.136680 39.858460
116.136900 39.858690
116.137720 39.859680
116.138390 39.860640
116.138680 39.861170
116.139180 39.862110
116.139600 39.863190
116.139720 39.863610
116.139970 39.864650
116.140070 39.865520
116.140130 39.866390
116.140150 39.867260
116.140210 39.868190
116.140370 39.869100
116.140660 39.869970
116.141010 39.870720
116.141490 39.871480
116.141840 39.871940
116.142470 39.872610
116.144660 39.874690
116.144760 39.874810
116.145550 39.875730
116.146270 39.876690
116.146890 39.877670
116.147410 39.878640
116.147810 39.879620
116.148140 39.880530
116.148290 39.881090
116.148720 39.882370
116.149090 39.883350
116.149170 39.883520
116.149690 39.884440
116.149690 39.884440
116.150850 39.886480
116.150850 39.886480
116.151000 39.886740
116.151350 39.887280
116.152020 39.888120
116.152670 39.889110
116.152670 39.889110
116.153200 39.890180
116.153480 39.891000
116.153670 39.891890
116.153760 39.892670
116.153770 39.893200
116.153770 39.893200
116.153770 39.893530
116.153710 39.894060
116.153600 39.894810
116.153430 39.895440
116.152910 39.896770
116.152350 39.897720
116.151750 39.898610
116.150590 39.900290
116.149950 39.901160
116.149050 39.902490
116.148700 39.902970
116.148040 39.903800
116.147490 39.904640
116.146880 39.905480
116.146350 39.906300
116.144140 39.909440
116.143420 39.910420
116.142720 39.911280
116.142050 39.912060
116.141310 39.912880
116.139840 39.914370
116.139080 39.915060
116.137530 39.916540
116.137280 39.916760
116.136500 39.917510
116.135750 39.918260
116.135400 39.918590
116.135300 39.918710
116.134770 39.919200
116.134210 39.919750
116.133300 39.920570
116.132760 39.921100
116.130060 39.923620
116.127440 39.926130
116.126850 39.926660
116.125160 39.928270
116.124990 39.928410
116.124380 39.929000
116.123810 39.929520
116.121940 39.931330
116.121350 39.931930
116.120530 39.932840
116.119800 39.933740
116.119150 39.934600
116.118600 39.935470
116.118130 39.936290
116.117970 39.936650
116.117880 39.936910
116.117810 39.937040
116.117390 39.938060
116.117180 39.938940
116.117000 39.939890
116.116730 39.941760
116.116450 39.943920
116.116450 39.943920
116.116270 39.945320
116.116070 39.946970
116.115900 39.947910
116.115670 39.948740
116.115400 39.949480
116.114980 39.950250
116.114650 39.950740
116.114170 39.951380
116.113640 39.951910
116.112720 39.952750
116.112210 39.953210
116.111810 39.953630
116.111170 39.954400
116.110910 39.954760
116.110650 39.955160
116.110100 39.956070
116.109270 39.957590
116.108420 39.959230
116.107910 39.960070
116.107370 39.960800
116.107190 39.961000
116.106850 39.961420
116.105990 39.962170
116.104370 39.963480
116.102090 39.965380
116.101910 39.965570
116.101130 39.966330
116.100470 39.967230
116.100230 39.967590
116.099910 39.968160
116.099690 39.968690
116.099530 39.969090
116.099410 39.969510
116.098130 39.974460
116.097760 39.975980
116.097580 39.976650
116.096990 39.978300
116.096610 39.979120
116.096170 39.980000
116.095830 39.980790
116.095660 39.981280
116.095430 39.982150
116.095330 39.983020
116.095240 39.984820
116.095110 39.985700
116.095020 39.986030
116.094870 39.986530
116.094430 39.987580
116.093930 39.988650
